zip_code,City,State,Restaurant,Lat,Long_
99503,Anchorage,AK,Carl's Jr.,61.1952,-149.895
99507,Anchorage,AK,Carl's Jr.,61.1373,-149.841
99515,Anchorage,AK,Carl's Jr.,61.1087,-149.861
99611,Kenai,AK,Carl's Jr.,60.5589,-151.238
99654,Wasilla,AK,Carl's Jr.,61.5788,-149.406
86429,Bullhead City,AZ,Carl's Jr.,35.1674,-114.566
86442,Bullhead City,AZ,Carl's Jr.,34.9844,-114.351
85222,Casa Grande,AZ,Carl's Jr.,32.8795,-111.714
85224,Chandler,AZ,Carl's Jr.,33.3337,-111.859
85231,Eloy,AZ,Carl's Jr.,32.7811,-111.62
86001,Flagstaff,AZ,Carl's Jr.,35.187,-111.661
85234,Gilbert,AZ,Carl's Jr.,33.3631,-111.79
85296,Gilbert,AZ,Carl's Jr.,33.3065,-111.79
85301,Glendale,AZ,Carl's Jr.,33.553,-112.184
85306,Glendale,AZ,Carl's Jr.,33.6106,-112.169
85308,Glendale,AZ,Carl's Jr.,33.6384,-112.215
85338,Goodyear,AZ,Carl's Jr.,33.4642,-112.356
85283,Guadalupe,AZ,Carl's Jr.,33.3781,-111.964
86401,Kingman,AZ,Carl's Jr.,35.1908,-114.065
86403,Lake Havasu City,AZ,Carl's Jr.,34.4819,-114.348
85653,Marana,AZ,Carl's Jr.,32.4397,-111.241
85239,Maricopa,AZ,Carl's Jr.,33.07,-112.046
85202,Mesa,AZ,Carl's Jr.,33.3933,-111.863
85204,Mesa,AZ,Carl's Jr.,33.3908,-111.788
85205,Mesa,AZ,Carl's Jr.,33.4361,-111.719
85210,Mesa,AZ,Carl's Jr.,33.3813,-111.84
85215,Mesa,AZ,Carl's Jr.,33.4517,-111.734
85621,Nogales,AZ,Carl's Jr.,31.3647,-110.947
85737,Oro Valley,AZ,Carl's Jr.,32.3971,-110.959
85345,Peoria,AZ,Carl's Jr.,33.5951,-112.22
85345,Peoria,AZ,Carl's Jr.,33.5512,-112.281
85016,Phoenix,AZ,Carl's Jr.,33.4804,-112.031
85017,Phoenix,AZ,Carl's Jr.,33.4805,-112.118
85020,Phoenix,AZ,Carl's Jr.,33.5689,-112.065
85022,Phoenix,AZ,Carl's Jr.,33.6403,-112.032
85031,Phoenix,AZ,Carl's Jr.,33.5094,-112.154
85032,Phoenix,AZ,Carl's Jr.,33.6,-111.987
85033,Phoenix,AZ,Carl's Jr.,33.4803,-112.223
85034,Phoenix,AZ,Carl's Jr.,33.4485,-112.03
85043,Phoenix,AZ,Carl's Jr.,33.4606,-112.169
85048,Phoenix,AZ,Carl's Jr.,33.3055,-111.978
85053,Phoenix,AZ,Carl's Jr.,33.6398,-112.134
85085,Phoenix,AZ,Carl's Jr.,33.7128,-112.109
86301,Prescott,AZ,Carl's Jr.,34.5509,-112.479
85346,Quartzsite,AZ,Carl's Jr.,33.6625,-114.236
85251,Scottsdale,AZ,Carl's Jr.,33.4872,-111.909
85260,Scottsdale,AZ,Carl's Jr.,33.6232,-111.896
85635,Sierra Vista,AZ,Carl's Jr.,31.5545,-110.277
85705,Tucson,AZ,Carl's Jr.,32.2737,-110.978
85705,Tucson,AZ,Carl's Jr.,32.2867,-110.962
85706,Tucson,AZ,Carl's Jr.,32.1343,-110.922
85710,Tucson,AZ,Carl's Jr.,32.2212,-110.826
85711,Tucson,AZ,Carl's Jr.,32.2068,-110.905
85713,Tucson,AZ,Carl's Jr.,32.1777,-110.955
85715,Tucson,AZ,Carl's Jr.,32.2508,-110.858
85719,Tucson,AZ,Carl's Jr.,32.2213,-110.944
85745,Tucson,AZ,Carl's Jr.,32.2206,-110.981
85746,Tucson,AZ,Carl's Jr.,32.1336,-111.001
85364,Yuma,AZ,Carl's Jr.,32.6695,-114.624
85365,Yuma,AZ,Carl's Jr.,32.6987,-114.61
91301,Agoura Hills,CA,Carl's Jr.,34.1543,-118.757
94501,Alameda,CA,Carl's Jr.,37.7827,-122.273
91803,Alhambra,CA,Carl's Jr.,34.088,-118.152
92656,Aliso Viejo,CA,Carl's Jr.,33.5939,-117.729
91901,Alpine,CA,Carl's Jr.,32.8384,-116.778
91701,Alta Loma,CA,Carl's Jr.,34.1216,-117.615
91737,Alta Loma,CA,Carl's Jr.,34.1328,-117.593
92801,Anaheim,CA,Carl's Jr.,33.8418,-117.959
92801,Anaheim,CA,Carl's Jr.,33.8324,-117.95
92801,Anaheim,CA,Carl's Jr.,33.8509,-117.924
92802,Anaheim,CA,Carl's Jr.,33.7954,-117.915
92805,Anaheim,CA,Carl's Jr.,33.8322,-117.919
92806,Anaheim,CA,Carl's Jr.,33.8511,-117.857
92806,Anaheim,CA,Carl's Jr.,33.8368,-117.871
92806,Anaheim,CA,Carl's Jr.,33.8186,-117.889
92806,Anaheim,CA,Carl's Jr.,33.8035,-117.889
92806,Anaheim,CA,Carl's Jr.,33.8063,-117.876
92806,Anaheim,CA,Carl's Jr.,33.7995,-117.889
92807,Anaheim,CA,Carl's Jr.,33.8598,-117.79
92807,Anaheim,CA,Carl's Jr.,33.8552,-117.838
92808,Anaheim,CA,Carl's Jr.,33.8674,-117.745
94531,Antioch,CA,Carl's Jr.,37.9681,-121.786
92307,Apple Valley,CA,Carl's Jr.,34.5002,-117.191
91006,Arcadia,CA,Carl's Jr.,34.1304,-118.026
95521,Arcata,CA,Carl's Jr.,40.9002,-124.083
93420,Arroyo Grande,CA,Carl's Jr.,35.1307,-120.606
93422,Atascadero,CA,Carl's Jr.,35.4844,-120.662
95603,Auburn,CA,Carl's Jr.,38.9353,-121.093
95603,Auburn,CA,Carl's Jr.,38.9218,-121.057
91702,Azusa,CA,Carl's Jr.,34.1335,-117.925
93301,Bakersfield,CA,Carl's Jr.,35.386,-119.023
93304,Bakersfield,CA,Carl's Jr.,35.3396,-119.03
93304,Bakersfield,CA,Carl's Jr.,35.3179,-119.029
93306,Bakersfield,CA,Carl's Jr.,35.3976,-118.95
93308,Bakersfield,CA,Carl's Jr.,35.4006,-119.092
93308,Bakersfield,CA,Carl's Jr.,35.3834,-119.047
93309,Bakersfield,CA,Carl's Jr.,35.3654,-119.044
93309,Bakersfield,CA,Carl's Jr.,35.3181,-119.055
93309,Bakersfield,CA,Carl's Jr.,35.3544,-119.063
93311,Bakersfield,CA,Carl's Jr.,35.3399,-119.102
91706,Baldwin Park,CA,Carl's Jr.,34.0646,-117.969
92220,Banning,CA,Carl's Jr.,33.9253,-116.897
92220,Banning,CA,Carl's Jr.,33.9228,-116.947
92311,Barstow,CA,Carl's Jr.,34.8931,-117.003
92311,Barstow,CA,Carl's Jr.,34.8497,-117.083
90201,Bell,CA,Carl's Jr.,33.9691,-118.179
90706,Bellflower,CA,Carl's Jr.,33.9019,-118.118
94510,Benicia,CA,Carl's Jr.,38.0864,-122.114
92203,Bermuda Dunes,CA,Carl's Jr.,33.7573,-116.303
92315,Big Bear Lake,CA,Carl's Jr.,34.242,-116.897
93514,Bishop,CA,Carl's Jr.,37.369,-118.395
92316,Bloomington,CA,Carl's Jr.,34.0687,-117.37
92225,Blythe,CA,Carl's Jr.,33.6092,-114.605
92227,Brawley,CA,Carl's Jr.,32.9787,-115.541
92821,Brea,CA,Carl's Jr.,33.9116,-117.888
92821,Brea,CA,Carl's Jr.,33.9129,-117.886
93427,Buellton,CA,Carl's Jr.,34.6113,-120.189
90620,Buena Park,CA,Carl's Jr.,33.8322,-118.011
90620,Buena Park,CA,Carl's Jr.,33.8469,-117.988
90621,Buena Park,CA,Carl's Jr.,33.8733,-117.998
91504,Burbank,CA,Carl's Jr.,34.1896,-118.32
91505,Burbank,CA,Carl's Jr.,34.1601,-118.343
93206,Buttonwillow,CA,Carl's Jr.,35.4022,-119.399
92231,Calexico,CA,Carl's Jr.,32.6792,-115.547
93010,Camarillo,CA,Carl's Jr.,34.2216,-119.07
95682,Cameron Park,CA,Carl's Jr.,38.6574,-120.969
91303,Canoga Park,CA,Carl's Jr.,34.1885,-118.606
91303,Canoga Park,CA,Carl's Jr.,34.2012,-118.594
91304,Canoga Park,CA,Carl's Jr.,34.2198,-118.589
91306,Canoga Park,CA,Carl's Jr.,34.2085,-118.571
91351,Canyon Country,CA,Carl's Jr.,34.4156,-118.466
95010,Capitola,CA,Carl's Jr.,36.9756,-121.965
92008,Carlsbad,CA,Carl's Jr.,33.1362,-117.287
92008,Carlsbad,CA,Carl's Jr.,33.1624,-117.344
92008,Carlsbad,CA,Carl's Jr.,33.1769,-117.326
92011,Carlsbad,CA,Carl's Jr.,33.1218,-117.318
95608,Carmichael,CA,Carl's Jr.,38.6608,-121.327
90745,Carson,CA,Carl's Jr.,33.8314,-118.264
90746,Carson,CA,Carl's Jr.,33.8725,-118.266
91384,Castaic,CA,Carl's Jr.,34.4899,-118.618
92234,Cathedral City,CA,Carl's Jr.,33.7782,-116.458
92234,Cathedral City,CA,Carl's Jr.,33.8145,-116.458
95307,Ceres,CA,Carl's Jr.,37.596,-120.939
90703,Cerritos,CA,Carl's Jr.,33.8583,-118.09
91311,Chatsworth,CA,Carl's Jr.,34.259,-118.595
95926,Chico,CA,Carl's Jr.,39.7565,-121.861
95928,Chico,CA,Carl's Jr.,39.7274,-121.805
91710,Chino,CA,Carl's Jr.,34.0353,-117.689
91710,Chino,CA,Carl's Jr.,34.0001,-117.721
91709,Chino Hills,CA,Carl's Jr.,33.9828,-117.713
93610,Chowchilla,CA,Carl's Jr.,37.1252,-120.256
91910,Chula Vista,CA,Carl's Jr.,32.6308,-117.089
91910,Chula Vista,CA,Carl's Jr.,32.6445,-117.0
91911,Chula Vista,CA,Carl's Jr.,32.6173,-117.071
91911,Chula Vista,CA,Carl's Jr.,32.6101,-117.081
91915,Chula Vista,CA,Carl's Jr.,32.6309,-116.969
95610,Citrus Heights,CA,Carl's Jr.,38.7032,-121.272
95610,Citrus Heights,CA,Carl's Jr.,38.6782,-121.292
95621,Citrus Heights,CA,Carl's Jr.,38.7073,-121.315
90040,Commerce,CA,Carl's Jr.,34.0075,-118.156
91745,City Of Industry,CA,Carl's Jr.,34.0207,-117.958
91746,City Of Industry,CA,Carl's Jr.,34.0279,-118.015
91789,City Of Industry,CA,Carl's Jr.,33.9973,-117.871
94517,Clayton,CA,Carl's Jr.,37.9567,-121.951
93612,Clovis,CA,Carl's Jr.,36.8376,-119.697
93612,Clovis,CA,Carl's Jr.,36.8093,-119.701
93612,Clovis,CA,Carl's Jr.,36.8084,-119.695
93612,Clovis,CA,Carl's Jr.,36.8083,-119.728
92236,Coachella,CA,Carl's Jr.,33.6847,-116.182
92236,Coachella,CA,Carl's Jr.,33.7184,-116.169
93210,Coalinga,CA,Carl's Jr.,36.254,-120.262
92324,Colton,CA,Carl's Jr.,34.0492,-117.309
90220,Compton,CA,Carl's Jr.,33.874,-118.248
92879,Corona,CA,Carl's Jr.,33.8645,-117.545
92879,Corona,CA,Carl's Jr.,33.8838,-117.518
92880,Corona,CA,Carl's Jr.,33.8786,-117.66
92882,Corona,CA,Carl's Jr.,33.8795,-117.602
92882,Corona,CA,Carl's Jr.,33.8445,-117.573
92883,Corona,CA,Carl's Jr.,33.7747,-117.488
92626,Costa Mesa,CA,Carl's Jr.,33.6734,-117.921
92627,Costa Mesa,CA,Carl's Jr.,33.6309,-117.926
91722,Covina,CA,Carl's Jr.,34.0909,-117.908
90230,Culver City,CA,Carl's Jr.,34.0126,-118.417
95014,Cupertino,CA,Carl's Jr.,37.3374,-122.036
90630,Cypress,CA,Carl's Jr.,33.8031,-118.012
90630,Cypress,CA,Carl's Jr.,33.8097,-118.029
94015,Daly City,CA,Carl's Jr.,37.6923,-122.471
92629,Dana Point,CA,Carl's Jr.,33.4648,-117.686
95616,Davis,CA,Carl's Jr.,38.562,-121.732
95616,Davis,CA,Carl's Jr.,38.5538,-121.742
92240,Desert Hot Springs,CA,Carl's Jr.,33.9539,-116.501
91765,Diamond Bar,CA,Carl's Jr.,34.0223,-117.811
95620,Dixon,CA,Carl's Jr.,38.4463,-121.855
90241,Downey,CA,Carl's Jr.,33.9475,-118.154
90241,Downey,CA,Carl's Jr.,33.9353,-118.124
90242,Downey,CA,Carl's Jr.,33.9169,-118.134
91010,Duarte,CA,Carl's Jr.,34.1396,-117.977
94568,Dublin,CA,Carl's Jr.,37.7059,-121.923
92019,El Cajon,CA,Carl's Jr.,32.7401,-116.94
92020,El Cajon,CA,Carl's Jr.,32.8079,-116.969
92021,El Cajon,CA,Carl's Jr.,32.8007,-116.936
92243,El Centro,CA,Carl's Jr.,32.7757,-115.552
92243,El Centro,CA,Carl's Jr.,32.7967,-115.57
91732,El Monte,CA,Carl's Jr.,34.0748,-118.022
90245,El Segundo,CA,Carl's Jr.,33.9247,-118.397
92630,El Toro,CA,Carl's Jr.,33.6229,-117.697
95624,Elk Grove,CA,Carl's Jr.,38.4524,-121.372
95624,Elk Grove,CA,Carl's Jr.,38.4089,-121.38
95757,Elk Grove,CA,Carl's Jr.,38.4066,-121.418
95758,Elk Grove,CA,Carl's Jr.,38.4379,-121.404
92024,Encinitas,CA,Carl's Jr.,33.0376,-117.281
91316,Encino,CA,Carl's Jr.,34.1649,-118.525
92025,Escondido,CA,Carl's Jr.,33.1085,-117.078
92025,Escondido,CA,Carl's Jr.,33.1279,-117.093
92027,Escondido,CA,Carl's Jr.,33.1313,-117.066
92029,Escondido,CA,Carl's Jr.,33.1128,-117.101
95501,Eureka,CA,Carl's Jr.,40.7804,-124.186
95628,Fair Oaks,CA,Carl's Jr.,38.6643,-121.262
94533,Fairfield,CA,Carl's Jr.,38.2716,-122.034
94534,Fairfield,CA,Carl's Jr.,38.2225,-122.126
92028,Fallbrook,CA,Carl's Jr.,33.3719,-117.253
93015,Fillmore,CA,Carl's Jr.,34.3959,-118.919
95630,Folsom,CA,Carl's Jr.,38.6465,-121.118
95630,Folsom,CA,Carl's Jr.,38.6779,-121.198
95630,Folsom,CA,Carl's Jr.,38.6702,-121.156
92335,Fontana,CA,Carl's Jr.,34.0703,-117.49
92335,Fontana,CA,Carl's Jr.,34.0916,-117.436
94404,Foster City,CA,Carl's Jr.,37.5637,-122.27
92708,Fountain Valley,CA,Carl's Jr.,33.7165,-117.956
92708,Fountain Valley,CA,Carl's Jr.,33.6873,-117.954
92708,Fountain Valley,CA,Carl's Jr.,33.702,-117.932
95019,Freedom,CA,Carl's Jr.,36.935,-121.774
94536,Fremont,CA,Carl's Jr.,37.5606,-122.012
94539,Fremont,CA,Carl's Jr.,37.4913,-121.928
93701,Fresno,CA,Carl's Jr.,36.7454,-119.79
93703,Fresno,CA,Carl's Jr.,36.7647,-119.772
93703,Fresno,CA,Carl's Jr.,36.7653,-119.791
93706,Fresno,CA,Carl's Jr.,36.7063,-119.776
93710,Fresno,CA,Carl's Jr.,36.8367,-119.772
93710,Fresno,CA,Carl's Jr.,36.8088,-119.771
93711,Fresno,CA,Carl's Jr.,36.8085,-119.847
93720,Fresno,CA,Carl's Jr.,36.846,-119.79
93720,Fresno,CA,Carl's Jr.,36.8647,-119.739
93722,Fresno,CA,Carl's Jr.,36.808,-119.885
93722,Fresno,CA,Carl's Jr.,36.8226,-119.871
93726,Fresno,CA,Carl's Jr.,36.7901,-119.791
93726,Fresno,CA,Carl's Jr.,36.7875,-119.754
93727,Fresno,CA,Carl's Jr.,36.7654,-119.727
93727,Fresno,CA,Carl's Jr.,36.7361,-119.698
92831,Fullerton,CA,Carl's Jr.,33.8742,-117.904
92831,Fullerton,CA,Carl's Jr.,33.8885,-117.869
92831,Fullerton,CA,Carl's Jr.,33.8779,-117.889
92832,Fullerton,CA,Carl's Jr.,33.8719,-117.942
92835,Fullerton,CA,Carl's Jr.,33.9002,-117.929
92835,Fullerton,CA,Carl's Jr.,33.8993,-117.91
95632,Galt,CA,Carl's Jr.,38.2532,-121.298
92840,Garden Grove,CA,Carl's Jr.,33.8002,-117.942
92841,Garden Grove,CA,Carl's Jr.,33.7888,-117.96
92843,Garden Grove,CA,Carl's Jr.,33.7594,-117.955
92843,Garden Grove,CA,Carl's Jr.,33.7741,-117.921
92845,Garden Grove,CA,Carl's Jr.,33.7883,-118.028
90248,Gardena,CA,Carl's Jr.,33.8731,-118.299
95020,Gilroy,CA,Carl's Jr.,36.9835,-121.558
91202,Glendale,CA,Carl's Jr.,34.1642,-118.28
91204,Glendale,CA,Carl's Jr.,34.1278,-118.26
91210,Glendale,CA,Carl's Jr.,34.1441,-118.259
91740,Glendora,CA,Carl's Jr.,34.1248,-117.872
93117,Goleta,CA,Carl's Jr.,34.4415,-119.826
93243,Gorman,CA,Carl's Jr.,34.7957,-118.85
91344,Granada Hills,CA,Carl's Jr.,34.2576,-118.498
91344,Granada Hills,CA,Carl's Jr.,34.2646,-118.526
95746,Granite Bay,CA,Carl's Jr.,38.7442,-121.226
95949,Grass Valley,CA,Carl's Jr.,39.2025,-121.062
93230,Hanford,CA,Carl's Jr.,36.3282,-119.657
90710,Harbor City,CA,Carl's Jr.,33.8095,-118.289
90250,Hawthorne,CA,Carl's Jr.,33.9028,-118.352
90250,Hawthorne,CA,Carl's Jr.,33.902,-118.373
94541,Hayward,CA,Carl's Jr.,37.6857,-122.1
94545,Hayward,CA,Carl's Jr.,37.6295,-122.096
95448,Healdsburg,CA,Carl's Jr.,38.6088,-122.871
92543,Hemet,CA,Carl's Jr.,33.7295,-116.971
92543,Hemet,CA,Carl's Jr.,33.7552,-116.959
92544,Hemet,CA,Carl's Jr.,33.7479,-116.904
92545,Hemet,CA,Carl's Jr.,33.7473,-117.008
92345,Hesperia,CA,Carl's Jr.,34.4243,-117.321
92346,Highland,CA,Carl's Jr.,34.1233,-117.195
92646,Huntington Beach,CA,Carl's Jr.,33.6499,-117.953
92646,Huntington Beach,CA,Carl's Jr.,33.6721,-117.971
92647,Huntington Beach,CA,Carl's Jr.,33.7154,-118.009
92648,Huntington Beach,CA,Carl's Jr.,33.6791,-117.988
92648,Huntington Beach,CA,Carl's Jr.,33.6829,-118.006
92649,Huntington Beach,CA,Carl's Jr.,33.7292,-118.042
90255,Huntington Park,CA,Carl's Jr.,33.9748,-118.23
91932,Imperial Beach,CA,Carl's Jr.,32.5837,-117.106
92201,Indio,CA,Carl's Jr.,33.7121,-116.238
90301,Inglewood,CA,Carl's Jr.,33.9615,-118.361
90303,Inglewood,CA,Carl's Jr.,33.9453,-118.329
92604,Irvine,CA,Carl's Jr.,33.6761,-117.794
92612,Irvine,CA,Carl's Jr.,33.6651,-117.827
92614,Irvine,CA,Carl's Jr.,33.6862,-117.855
92618,Irvine,CA,Carl's Jr.,33.6567,-117.74
92618,Irvine,CA,Carl's Jr.,33.67,-117.765
92620,Irvine,CA,Carl's Jr.,33.7138,-117.761
93239,Kettleman City,CA,Carl's Jr.,35.9893,-119.961
93930,King City,CA,Carl's Jr.,36.2041,-121.13
93631,Kingsburg,CA,Carl's Jr.,36.518,-119.558
90631,La Habra,CA,Carl's Jr.,33.9245,-117.968
91942,La Mesa,CA,Carl's Jr.,32.7758,-117.023
90638,La Mirada,CA,Carl's Jr.,33.8985,-118.007
90623,La Palma,CA,Carl's Jr.,33.8461,-118.046
92253,La Quinta,CA,Carl's Jr.,33.7136,-116.293
91750,La Verne,CA,Carl's Jr.,34.117,-117.777
92653,Laguna Hills,CA,Carl's Jr.,33.6285,-117.724
92653,Laguna Hills,CA,Carl's Jr.,33.6006,-117.692
92653,Laguna Hills,CA,Carl's Jr.,33.6105,-117.724
92677,Laguna Niguel,CA,Carl's Jr.,33.5561,-117.71
92677,Laguna Niguel,CA,Carl's Jr.,33.5101,-117.709
92530,Lake Elsinore,CA,Carl's Jr.,33.6609,-117.3
92630,Lake Forest,CA,Carl's Jr.,33.6637,-117.666
90712,Lakewood,CA,Carl's Jr.,33.8469,-118.16
90712,Lakewood,CA,Carl's Jr.,33.8528,-118.134
90713,Lakewood,CA,Carl's Jr.,33.8584,-118.117
93534,Lancaster,CA,Carl's Jr.,34.6887,-118.135
93534,Lancaster,CA,Carl's Jr.,34.675,-118.156
93536,Lancaster,CA,Carl's Jr.,34.6895,-118.172
95330,Lathrop,CA,Carl's Jr.,37.8117,-121.292
91945,Lemon Grove,CA,Carl's Jr.,32.7427,-117.044
94550,Livermore,CA,Carl's Jr.,37.6781,-121.786
94551,Livermore,CA,Carl's Jr.,37.7183,-121.724
95334,Livingston,CA,Carl's Jr.,37.3883,-120.736
95240,Lodi,CA,Carl's Jr.,38.1153,-121.283
95242,Lodi,CA,Carl's Jr.,38.1148,-121.392
92354,Loma Linda,CA,Carl's Jr.,34.0486,-117.247
90717,Lomita,CA,Carl's Jr.,33.7894,-118.309
93436,Lompoc,CA,Carl's Jr.,34.6475,-120.458
93545,Lone Pine,CA,Carl's Jr.,36.6079,-118.065
90804,Long Beach,CA,Carl's Jr.,33.7881,-118.14
90805,Long Beach,CA,Carl's Jr.,33.8746,-118.186
90806,Long Beach,CA,Carl's Jr.,33.8046,-118.19
90807,Long Beach,CA,Carl's Jr.,33.8243,-118.185
90807,Long Beach,CA,Carl's Jr.,33.8323,-118.166
90808,Long Beach,CA,Carl's Jr.,33.8313,-118.09
90810,Long Beach,CA,Carl's Jr.,33.7898,-118.215
90813,Long Beach,CA,Carl's Jr.,33.7754,-118.189
90815,Long Beach,CA,Carl's Jr.,33.7818,-118.122
90815,Long Beach,CA,Carl's Jr.,33.8093,-118.125
94022,Los Altos,CA,Carl's Jr.,37.397,-122.105
90006,Los Angeles,CA,Carl's Jr.,34.0433,-118.309
90007,Los Angeles,CA,Carl's Jr.,34.0256,-118.277
90010,Los Angeles,CA,Carl's Jr.,34.0617,-118.301
90012,Los Angeles,CA,Carl's Jr.,34.0525,-118.242
90012,Los Angeles,CA,Carl's Jr.,34.0723,-118.246
90014,Los Angeles,CA,Carl's Jr.,34.0449,-118.253
90015,Los Angeles,CA,Carl's Jr.,34.0403,-118.257
90016,Los Angeles,CA,Carl's Jr.,34.0216,-118.372
90017,Los Angeles,CA,Carl's Jr.,34.048,-118.258
90017,Los Angeles,CA,Carl's Jr.,34.0485,-118.256
90019,Los Angeles,CA,Carl's Jr.,34.058,-118.364
90020,Los Angeles,CA,Carl's Jr.,34.0651,-118.309
90020,Los Angeles,CA,Carl's Jr.,34.0638,-118.287
90022,Los Angeles,CA,Carl's Jr.,34.0188,-118.149
90023,Los Angeles,CA,Carl's Jr.,34.0181,-118.22
90027,Los Angeles,CA,Carl's Jr.,34.0972,-118.309
90028,Los Angeles,CA,Carl's Jr.,34.0979,-118.338
90031,Los Angeles,CA,Carl's Jr.,34.0739,-118.208
90032,Los Angeles,CA,Carl's Jr.,34.0624,-118.172
90034,Los Angeles,CA,Carl's Jr.,34.038,-118.377
90037,Los Angeles,CA,Carl's Jr.,34.011,-118.292
90045,Los Angeles,CA,Carl's Jr.,33.9457,-118.38
90047,Los Angeles,CA,Carl's Jr.,33.9326,-118.309
90071,Los Angeles,CA,Carl's Jr.,34.0522,-118.255
90089,Los Angeles,CA,Carl's Jr.,34.0214,-118.29
93635,Los Banos,CA,Carl's Jr.,37.0568,-120.831
95032,Los Gatos,CA,Carl's Jr.,37.244,-121.959
93249,Lost Hills,CA,Carl's Jr.,35.616,-119.66
90262,Lynwood,CA,Carl's Jr.,33.9312,-118.204
93637,Madera,CA,Carl's Jr.,36.9524,-120.056
93638,Madera,CA,Carl's Jr.,36.9775,-120.074
93546,Mammoth Lakes,CA,Carl's Jr.,37.6396,-118.967
95336,Manteca,CA,Carl's Jr.,37.8097,-121.217
95336,Manteca,CA,Carl's Jr.,37.7976,-121.19
95337,Manteca,CA,Carl's Jr.,37.7975,-121.24
94553,Martinez,CA,Carl's Jr.,37.9931,-122.1
95901,Marysville,CA,Carl's Jr.,39.1449,-121.591
95340,Merced,CA,Carl's Jr.,37.3036,-120.5
95348,Merced,CA,Carl's Jr.,37.319,-120.474
95035,Milpitas,CA,Carl's Jr.,37.4059,-121.899
95035,Milpitas,CA,Carl's Jr.,37.4291,-121.91
92691,Mission Viejo,CA,Carl's Jr.,33.5809,-117.667
92692,Mission Viejo,CA,Carl's Jr.,33.5964,-117.657
95350,Modesto,CA,Carl's Jr.,37.6802,-120.994
95351,Modesto,CA,Carl's Jr.,37.6094,-120.968
95355,Modesto,CA,Carl's Jr.,37.6672,-120.957
95356,Modesto,CA,Carl's Jr.,37.6884,-121.05
95356,Modesto,CA,Carl's Jr.,37.6983,-121.069
93501,Mojave,CA,Carl's Jr.,35.0526,-118.173
91763,Montclair,CA,Carl's Jr.,34.091,-117.69
91763,Montclair,CA,Carl's Jr.,34.0632,-117.69
90640,Montebello,CA,Carl's Jr.,34.021,-118.123
90640,Montebello,CA,Carl's Jr.,34.0337,-118.092
90640,Montebello,CA,Carl's Jr.,34.0367,-118.087
93940,Monterey,CA,Carl's Jr.,36.617,-121.904
91754,Monterey Park,CA,Carl's Jr.,34.039,-118.148
91020,Montrose,CA,Carl's Jr.,34.2054,-118.225
93021,Moorpark,CA,Carl's Jr.,34.279,-118.886
92553,Moreno Valley,CA,Carl's Jr.,33.9103,-117.269
92553,Moreno Valley,CA,Carl's Jr.,33.9397,-117.264
92557,Moreno Valley,CA,Carl's Jr.,33.9408,-117.225
95037,Morgan Hill,CA,Carl's Jr.,37.1326,-121.631
94043,Mountain View,CA,Carl's Jr.,37.3975,-122.061
92562,Murrieta,CA,Carl's Jr.,33.5675,-117.206
92562,Murrieta,CA,Carl's Jr.,33.5714,-117.234
92563,Murrieta,CA,Carl's Jr.,33.5566,-117.177
92563,Murrieta,CA,Carl's Jr.,33.6415,-117.167
94559,Napa,CA,Carl's Jr.,38.2817,-122.292
91950,National City,CA,Carl's Jr.,32.6769,-117.093
91950,National City,CA,Carl's Jr.,32.661,-117.084
92363,Needles,CA,Carl's Jr.,34.8806,-114.644
94560,Newark,CA,Carl's Jr.,37.5217,-121.992
94560,Newark,CA,Carl's Jr.,37.541,-122.027
91320,Newbury Park,CA,Carl's Jr.,34.1713,-118.955
91321,Newhall,CA,Carl's Jr.,34.3795,-118.541
91321,Newhall,CA,Carl's Jr.,34.3656,-118.505
92660,Newport Beach,CA,Carl's Jr.,33.6607,-117.874
92660,Newport Beach,CA,Carl's Jr.,33.6697,-117.86
92660,Newport Beach,CA,Carl's Jr.,33.6376,-117.861
92663,Newport Beach,CA,Carl's Jr.,33.6154,-117.931
93444,Nipomo,CA,Carl's Jr.,35.0374,-120.484
92860,Norco,CA,Carl's Jr.,33.924,-117.559
92860,Norco,CA,Carl's Jr.,33.8992,-117.563
95660,North Highlands,CA,Carl's Jr.,38.652,-121.383
95660,North Highlands,CA,Carl's Jr.,38.703,-121.383
91601,North Hollywood,CA,Carl's Jr.,34.1642,-118.37
91604,North Hollywood,CA,Carl's Jr.,34.1365,-118.363
91605,North Hollywood,CA,Carl's Jr.,34.2013,-118.408
91606,North Hollywood,CA,Carl's Jr.,34.1833,-118.396
91324,Northridge,CA,Carl's Jr.,34.2366,-118.536
94945,Novato,CA,Carl's Jr.,38.0943,-122.557
95361,Oakdale,CA,Carl's Jr.,37.772,-120.832
93644,Oakhurst,CA,Carl's Jr.,37.3333,-119.65
94609,Oakland,CA,Carl's Jr.,37.8261,-122.265
94561,Oakley,CA,Carl's Jr.,38.005,-121.752
92054,Oceanside,CA,Carl's Jr.,33.2457,-117.323
92056,Oceanside,CA,Carl's Jr.,33.2073,-117.286
92057,Oceanside,CA,Carl's Jr.,33.2401,-117.29
91761,Ontario,CA,Carl's Jr.,34.0295,-117.611
91761,Ontario,CA,Carl's Jr.,34.0483,-117.554
91761,Ontario,CA,Carl's Jr.,34.038,-117.601
91761,Ontario,CA,Carl's Jr.,34.038,-117.601
91762,Ontario,CA,Carl's Jr.,34.0845,-117.67
91762,Ontario,CA,Carl's Jr.,34.0273,-117.651
